open,high,low,close,volume,domestic_series,federal_financing_bank,foreign_series,government_account_series,government_account_series_inflation_securities,special_purpose_vehicle,state_and_local_government_series,total_interest-bearing_debt,total_marketable,total_non-marketable,treasury_bills,treasury_bonds,treasury_floating_rate_notes_(frn),treasury_inflation-protected_securities_(tips),treasury_notes,united_states_savings_inflation_securities,united_states_savings_securities,weighted_sentiment,price_direction
16980.07,17108.25,16791.02,17094.71,23096.43686725,7.577,2.529,7.312,2.127,0.988,3.324,1.806,2.217,2.237,2.135,3.456,3.012,4.104,0.487,1.68,10.148,2.694,0.1361706199745337,Up
17094.25,17158.42,16863.58,16888.53,14081.4506716,7.577,2.529,7.312,2.127,0.988,3.324,1.806,2.217,2.237,2.135,3.456,3.012,4.104,0.487,1.68,10.148,2.694,-0.3477664424313439,Down
16889.17,17199.99,16882.86,17108.9,16961.10828839,7.577,2.529,7.312,2.127,0.988,3.324,1.806,2.217,2.237,2.135,3.456,3.012,4.104,0.487,1.68,10.148,2.694,0.502235223352909,Up
17108.9,17424.59,16865.22,16966.05,33618.45109026,7.577,2.529,7.312,2.127,0.988,3.324,1.806,2.217,2.237,2.135,3.456,3.012,4.104,0.487,1.68,10.148,2.694,0.3262724527945885,Down
16966.05,17111.35,16904.04,17089.05,26693.6101171,7.577,2.529,7.312,2.127,0.988,3.324,1.806,2.217,2.237,2.135,3.456,3.012,4.104,0.487,1.68,10.148,2.694,0.0985791094841495,Up
17089.18,17140.22,16679.52,16840.0,22635.46848793,7.577,2.529,7.312,2.127,0.988,3.324,1.806,2.217,2.237,2.135,3.456,3.012,4.104,0.487,1.68,10.148,2.694,0.4204712691215367,Down
16839.76,17300.59,16738.0,17226.01,23533.23453743,7.577,2.529,7.312,2.127,0.988,3.324,1.806,2.217,2.237,2.135,3.456,3.012,4.104,0.487,1.68,10.148,2.694,-0.0525614591315388,Up
17226.03,17352.62,17060.69,17130.59,20976.63699864,7.577,2.529,7.312,2.127,0.988,3.324,1.806,2.217,2.237,2.135,3.456,3.012,4.104,0.487,1.68,10.148,2.694,0.6646782645812401,Down
17130.49,17227.64,17093.42,17128.1,7860.58687575,7.577,2.529,7.312,2.127,0.988,3.324,1.806,2.217,2.237,2.135,3.456,3.012,4.104,0.487,1.68,10.148,2.694,0.2165070966762654,Down
17128.1,17271.92,17073.19,17085.21,9948.85267032,7.577,2.529,7.312,2.127,0.988,3.324,1.806,2.217,2.237,2.135,3.456,3.012,4.104,0.487,1.68,10.148,2.694,0.4015954002737998,Down
17085.62,17244.63,16875.83,17211.66,20659.65709227,7.577,2.529,7.312,2.127,0.988,3.324,1.806,2.217,2.237,2.135,3.456,3.012,4.104,0.487,1.68,10.148,2.694,0.0362672263070156,Up
17212.9,17999.99,17089.17,17773.18,38316.03172467,7.577,2.529,7.312,2.127,0.988,3.324,1.806,2.217,2.237,2.135,3.456,3.012,4.104,0.487,1.68,10.148,2.694,0.4335359527005089,Up
17772.98,18385.36,17660.93,17804.97,49295.42072146,7.577,2.529,7.312,2.127,0.988,3.324,1.806,2.217,2.237,2.135,3.456,3.012,4.104,0.487,1.68,10.148,2.694,0.385517076574839,Up
17805.36,17856.26,17275.02,17357.96,37834.73808374,7.577,2.529,7.312,2.127,0.988,3.324,1.806,2.217,2.237,2.135,3.456,3.012,4.104,0.487,1.68,10.148,2.694,-0.0860402727127075,Down
17359.1,17525.0,16529.53,16632.64,47159.86300655,7.577,2.529,7.312,2.127,0.988,3.324,1.806,2.217,2.237,2.135,3.456,3.012,4.104,0.487,1.68,10.148,2.694,0.1944810404018922,Down
16634.29,16799.99,16585.64,16782.25,18446.6836015,7.577,2.529,7.312,2.127,0.988,3.324,1.806,2.217,2.237,2.135,3.456,3.012,4.104,0.487,1.68,10.148,2.694,-0.4770420762625607,Up
16782.23,16875.0,16663.76,16741.16,11073.43886205,7.577,2.529,7.312,2.127,0.988,3.324,1.806,2.217,2.237,2.135,3.456,3.012,4.104,0.487,1.68,10.148,2.694,0.3170746681236085,Down
16742.33,16822.84,16273.4,16439.74,26856.08598724,7.577,2.529,7.312,2.127,0.988,3.324,1.806,2.217,2.237,2.135,3.456,3.012,4.104,0.487,1.68,10.148,2.694,0.1806751461823781,Down
16439.98,17060.86,16398.22,16897.65,34330.28235168,7.577,2.529,7.312,2.127,0.988,3.324,1.806,2.217,2.237,2.135,3.456,3.012,4.104,0.487,1.68,10.148,2.694,0.4159743758472236,Up
16896.17,16926.05,16725.78,16826.56,16743.62189364,7.577,2.529,7.312,2.127,0.988,3.324,1.806,2.217,2.237,2.135,3.456,3.012,4.104,0.487,1.68,10.148,2.694,0.0624025939032435,Down
16825.18,16868.82,16560.84,16815.51,21269.7673979,7.577,2.529,7.312,2.127,0.988,3.324,1.806,2.217,2.237,2.135,3.456,3.012,4.104,0.487,1.68,10.148,2.694,0.0832391128937403,Down
16815.28,16943.29,16719.57,16777.21,21958.88697726,7.577,2.529,7.312,2.127,0.988,3.324,1.806,2.217,2.237,2.135,3.456,3.012,4.104,0.487,1.68,10.148,2.694,0.1270618961615995,Down
16777.88,16863.62,16775.88,16837.12,9502.80320659,7.577,2.529,7.312,2.127,0.988,3.324,1.806,2.217,2.237,2.135,3.456,3.012,4.104,0.487,1.68,10.148,2.694,-0.116887988448143,Up
16837.24,16853.88,16720.89,16829.02,7065.21656572,7.577,2.529,7.312,2.127,0.988,3.324,1.806,2.217,2.237,2.135,3.456,3.012,4.104,0.487,1.68,10.148,2.694,0.2357474962870279,Down
16829.19,16939.81,16787.97,16917.96,8493.27661167,7.577,2.529,7.312,2.127,0.988,3.324,1.806,2.217,2.237,2.135,3.456,3.012,4.104,0.487,1.68,10.148,2.694,-0.2725089935156015,Up
16916.66,16967.0,16585.97,16698.73,17482.09318834,7.577,2.529,7.312,2.127,0.988,3.324,1.806,2.217,2.237,2.135,3.456,3.012,4.104,0.487,1.68,10.148,2.694,-0.1715306624289481,Down
16698.31,16777.35,16460.0,16539.66,23345.55126307,7.577,2.529,7.312,2.127,0.988,3.324,1.806,2.217,2.237,2.135,3.456,3.012,4.104,0.487,1.68,10.148,2.694,0.4047727699632997,Down
16539.66,16654.81,16479.5,16627.54,20088.46487471,7.577,2.529,7.312,2.127,0.988,3.324,1.806,2.217,2.237,2.135,3.456,3.012,4.104,0.487,1.68,10.148,2.694,-0.2879031651160297,Up
16627.36,16649.99,16326.16,16600.1,26532.28003447,7.577,2.529,7.312,2.127,0.988,3.324,1.806,2.217,2.237,2.135,3.456,3.012,4.104,0.487,1.68,10.148,2.694,0.3543328916204387,Down
16599.98,16634.42,16462.49,16530.35,15414.5294044,7.577,2.529,7.312,2.127,0.988,3.324,1.806,2.217,2.237,2.135,3.456,3.012,4.104,0.487,1.68,10.148,2.694,-0.2122048413753509,Down
16531.83,16621.0,16490.0,16611.58,10668.73697739,7.577,2.529,7.312,2.508,1.051,3.382,1.923,2.362,2.32,2.508,3.891,3.014,4.405,0.497,1.697,9.621,2.786,-0.2208991754800081,Up
16611.9,16789.99,16542.52,16666.95,13560.46017964,7.577,2.529,7.312,2.508,1.051,3.382,1.923,2.362,2.32,2.508,3.891,3.014,4.405,0.497,1.697,9.621,2.786,0.6731049631323133,Up
16666.86,16772.3,16600.0,16669.47,17612.35527749,7.577,2.529,7.312,2.508,1.051,3.382,1.923,2.362,2.32,2.508,3.891,3.014,4.405,0.497,1.697,9.621,2.786,0.1848082182736232,Up
16668.95,16988.0,16645.87,16844.42,25922.70680625,7.577,2.529,7.312,2.508,1.051,3.382,1.923,2.362,2.32,2.508,3.891,3.014,4.405,0.497,1.697,9.621,2.786,0.4457485550834286,Up
16844.4,16872.13,16750.07,16825.69,14918.22913349,7.577,2.529,7.312,2.508,1.051,3.382,1.923,2.362,2.32,2.508,3.891,3.014,4.405,0.497,1.697,9.621,2.786,0.3210325585257622,Down
16825.53,17027.11,16670.82,16948.06,24235.38704157,7.577,2.529,7.312,2.508,1.051,3.382,1.923,2.362,2.32,2.508,3.891,3.014,4.405,0.497,1.697,9.621,2.786,0.1319836779282643,Up
16948.0,16977.76,16903.58,16942.37,5680.11799379,7.577,2.529,7.312,2.508,1.051,3.382,1.923,2.362,2.32,2.508,3.891,3.014,4.405,0.497,1.697,9.621,2.786,-0.0758730795648363,Down
16942.37,17167.52,16910.41,17125.18,9195.45985397,7.577,2.529,7.312,2.508,1.051,3.382,1.923,2.362,2.32,2.508,3.891,3.014,4.405,0.497,1.697,9.621,2.786,-0.2026939941777123,Up
17125.17,17396.25,17102.97,17177.98,33252.15435855,7.577,2.529,7.312,2.508,1.051,3.382,1.923,2.362,2.32,2.508,3.891,3.014,4.405,0.497,1.697,9.621,2.786,0.2698205264715047,Up
17177.94,17494.37,17145.1,17443.5,24901.57485784,7.577,2.529,7.312,2.508,1.051,3.382,1.923,2.362,2.32,2.508,3.891,3.014,4.405,0.497,1.697,9.621,2.786,0.0824073989601696,Up
17443.5,17998.0,17315.08,17944.27,27251.01602186,7.577,2.529,7.312,2.508,1.051,3.382,1.923,2.362,2.32,2.508,3.891,3.014,4.405,0.497,1.697,9.621,2.786,0.1184451967477798,Up
17944.15,19115.85,17904.83,18847.75,61938.44269045,7.577,2.529,7.312,2.508,1.051,3.382,1.923,2.362,2.32,2.508,3.891,3.014,4.405,0.497,1.697,9.621,2.786,0.4038729168750621,Up
18847.77,20000.0,18714.8,19934.88,55049.6223488,7.577,2.529,7.312,2.508,1.051,3.382,1.923,2.362,2.32,2.508,3.891,3.014,4.405,0.497,1.697,9.621,2.786,0.5567530112607139,Up
19934.07,21321.98,19893.25,20957.02,58239.87328811,7.577,2.529,7.312,2.508,1.051,3.382,1.923,2.362,2.32,2.508,3.891,3.014,4.405,0.497,1.697,9.621,2.786,-0.0537178973997792,Up
20956.2,21057.3,20560.16,20879.7,25709.30241812,7.577,2.529,7.312,2.508,1.051,3.382,1.923,2.362,2.32,2.508,3.891,3.014,4.405,0.497,1.697,9.621,2.786,0.6634322206179301,Down
20879.67,21465.62,20611.45,21187.5,41151.35428763,7.577,2.529,7.312,2.508,1.051,3.382,1.923,2.362,2.32,2.508,3.891,3.014,4.405,0.497,1.697,9.621,2.786,0.8206363264591462,Up
21191.46,21595.0,20844.73,21136.33,32656.47978348,7.577,2.529,7.312,2.508,1.051,3.382,1.923,2.362,2.32,2.508,3.891,3.014,4.405,0.497,1.697,9.621,2.786,0.4388144305258086,Down
21135.01,21650.21,20370.01,20674.29,34600.25647175,7.577,2.529,7.312,2.508,1.051,3.382,1.923,2.362,2.32,2.508,3.891,3.014,4.405,0.497,1.697,9.621,2.786,0.3649714074134826,Down
20674.03,21197.0,20656.52,21084.22,23436.75404601,7.577,2.529,7.312,2.508,1.051,3.382,1.923,2.362,2.32,2.508,3.891,3.014,4.405,0.497,1.697,9.621,2.786,0.1091849119574935,Up
21084.05,22754.73,20865.64,22669.81,32810.59587882,7.577,2.529,7.312,2.508,1.051,3.382,1.923,2.362,2.32,2.508,3.891,3.014,4.405,0.497,1.697,9.621,2.786,0.5815749186056631,Up
22671.09,23375.6,22432.45,22789.37,32657.60500465,7.577,2.529,7.312,2.508,1.051,3.382,1.923,2.362,2.32,2.508,3.891,3.014,4.405,0.497,1.697,9.621,2.786,0.4960714745521544,Up
22789.34,23082.82,22298.15,22714.87,25548.28914044,7.577,2.529,7.312,2.508,1.051,3.382,1.923,2.362,2.32,2.508,3.891,3.014,4.405,0.497,1.697,9.621,2.786,0.6065629368478601,Down
22714.81,23180.55,22500.01,22920.29,32380.77464386,7.577,2.529,7.312,2.508,1.051,3.382,1.923,2.362,2.32,2.508,3.891,3.014,4.405,0.497,1.697,9.621,2.786,0.2745215707100354,Up
22920.67,23165.56,22460.17,22636.17,39180.10567306,7.577,2.529,7.312,2.508,1.051,3.382,1.923,2.362,2.32,2.508,3.891,3.014,4.405,0.497,1.697,9.621,2.786,0.4683496524547708,Down
22636.19,23824.66,22326.24,23062.36,38496.91631901,7.577,2.529,7.312,2.508,1.051,3.382,1.923,2.362,2.32,2.508,3.891,3.014,4.405,0.497,1.697,9.621,2.786,-0.1098923655226827,Up
23062.36,23287.38,22853.61,23010.47,30187.01702655,7.577,2.529,7.312,2.508,1.051,3.382,1.923,2.362,2.32,2.508,3.891,3.014,4.405,0.497,1.697,9.621,2.786,0.358568125963211,Down
23011.37,23511.9,22540.76,23084.4,27185.13487749,7.577,2.529,7.312,2.508,1.051,3.382,1.923,2.362,2.32,2.508,3.891,3.014,4.405,0.497,1.697,9.621,2.786,-0.0157910261551538,Up
23084.38,23196.99,22884.0,23028.95,7466.33930339,7.577,2.529,7.312,2.508,1.051,3.382,1.923,2.362,2.32,2.508,3.891,3.014,4.405,0.497,1.697,9.621,2.786,0.3467935927816339,Down
23029.56,23966.0,22974.75,23745.8,20952.76361397,7.577,2.529,7.312,2.508,1.051,3.382,1.923,2.362,2.32,2.508,3.891,3.014,4.405,0.497,1.697,9.621,2.786,0.2559744238853454,Up
23744.34,23802.99,22500.0,22836.03,34312.28644397,7.577,2.529,7.312,2.508,1.051,3.382,1.923,2.362,2.32,2.508,3.891,3.014,4.405,0.497,1.697,9.621,2.786,0.8574585224900927,Down
22836.03,23313.23,22719.68,23128.86,22721.77475761,7.577,2.529,7.312,2.508,1.051,3.382,1.923,2.362,2.32,2.508,3.891,3.014,4.405,0.497,1.697,9.621,2.786,0.2743118640449312,Up
23127.15,23813.57,22760.0,23735.97,20292.22416962,7.577,2.529,7.312,2.53,1.053,3.576,2.036,2.455,2.434,2.532,4.242,3.022,4.639,0.532,1.753,8.961,2.834,-0.1534599531974111,Up
23735.97,24262.18,23367.87,23493.84,16368.92138269,7.577,2.529,7.312,2.53,1.053,3.576,2.036,2.455,2.434,2.532,4.242,3.022,4.639,0.532,1.753,8.961,2.834,0.0639368307590484,Down
23497.29,23720.0,23208.01,23433.54,14215.66842983,7.577,2.529,7.312,2.53,1.053,3.576,2.036,2.455,2.434,2.532,4.242,3.022,4.639,0.532,1.753,8.961,2.834,0.3230407295482499,Down
23433.47,23589.67,23257.71,23328.87,3567.13007478,7.577,2.529,7.312,2.53,1.053,3.576,2.036,2.455,2.434,2.532,4.242,3.022,4.639,0.532,1.753,8.961,2.834,0.7535510140080605,Down
23329.47,23433.2,22758.01,22936.34,6574.34533251,7.577,2.529,7.312,2.53,1.053,3.576,2.036,2.455,2.434,2.532,4.242,3.022,4.639,0.532,1.753,8.961,2.834,0.1794213206871696,Down
22936.34,23163.05,22637.51,22764.07,12149.94486314,7.577,2.529,7.312,2.53,1.053,3.576,2.036,2.455,2.434,2.532,4.242,3.022,4.639,0.532,1.753,8.961,2.834,-0.0418635800480842,Down
22763.42,23348.73,22748.11,23244.67,9803.34759825,7.577,2.529,7.312,2.53,1.053,3.576,2.036,2.455,2.434,2.532,4.242,3.022,4.639,0.532,1.753,8.961,2.834,-0.110306544133595,Up
23244.64,23451.01,22669.09,22964.38,7693.59195866,7.577,2.529,7.312,2.53,1.053,3.576,2.036,2.455,2.434,2.532,4.242,3.022,4.639,0.532,1.753,8.961,2.834,0.0143255035082499,Down
22963.91,23011.18,21700.0,21800.63,19277.239648,7.577,2.529,7.312,2.53,1.053,3.576,2.036,2.455,2.434,2.532,4.242,3.022,4.639,0.532,1.753,8.961,2.834,0.0248426466218886,Down
21800.62,21942.41,21467.43,21628.97,12641.59512641,7.577,2.529,7.312,2.53,1.053,3.576,2.036,2.455,2.434,2.532,4.242,3.022,4.639,0.532,1.753,8.961,2.834,0.3393350724379221,Down
21628.97,21904.0,21605.35,21863.73,4695.91143894,7.577,2.529,7.312,2.53,1.053,3.576,2.036,2.455,2.434,2.532,4.242,3.022,4.639,0.532,1.753,8.961,2.834,-0.2168736785650253,Up
21863.73,22091.88,21631.0,21789.8,5990.68642903,7.577,2.529,7.312,2.53,1.053,3.576,2.036,2.455,2.434,2.532,4.242,3.022,4.639,0.532,1.753,8.961,2.834,0.6372754655386272,Down
21789.79,21903.03,21366.45,21789.14,13246.3049252,7.577,2.529,7.312,2.53,1.053,3.576,2.036,2.455,2.434,2.532,4.242,3.022,4.639,0.532,1.753,8.961,2.834,0.3613693007401057,Down
21789.0,22331.76,21545.67,22206.27,14879.72784164,7.577,2.529,7.312,2.53,1.053,3.576,2.036,2.455,2.434,2.532,4.242,3.022,4.639,0.532,1.753,8.961,2.834,-0.4176940924242923,Up
22206.26,24386.5,22054.17,24329.04,23427.35072192,7.577,2.529,7.312,2.53,1.053,3.576,2.036,2.455,2.434,2.532,4.242,3.022,4.639,0.532,1.753,8.961,2.834,0.2476023263656175,Up
24326.95,25256.83,23510.73,23516.15,30034.93494269,7.577,2.529,7.312,2.53,1.053,3.576,2.036,2.455,2.434,2.532,4.242,3.022,4.639,0.532,1.753,8.961,2.834,0.2111380897462368,Down
23516.95,25025.0,23344.12,24577.6,22795.35234631,7.577,2.529,7.312,2.53,1.053,3.576,2.036,2.455,2.434,2.532,4.242,3.022,4.639,0.532,1.753,8.961,2.834,0.3344293289893382,Up
24577.6,24879.33,24407.67,24636.23,6191.17379627,7.577,2.529,7.312,2.53,1.053,3.576,2.036,2.455,2.434,2.532,4.242,3.022,4.639,0.532,1.753,8.961,2.834,0.2278227633551547,Up
24635.85,25200.0,24192.7,24281.31,9733.21021005,7.577,2.529,7.312,2.53,1.053,3.576,2.036,2.455,2.434,2.532,4.242,3.022,4.639,0.532,1.753,8.961,2.834,-0.4454876482486725,Down
24278.81,25128.11,23841.08,24844.97,13977.17943437,7.577,2.529,7.312,2.53,1.053,3.576,2.036,2.455,2.434,2.532,4.242,3.022,4.639,0.532,1.753,8.961,2.834,0.4334853540767323,Up
24844.21,25288.88,24153.96,24454.43,16495.25564236,7.577,2.529,7.312,2.53,1.053,3.576,2.036,2.455,2.434,2.532,4.242,3.022,4.639,0.532,1.753,8.961,2.834,0.4078886878105902,Down
24454.08,24480.0,23581.64,24184.44,17390.31077874,7.577,2.529,7.312,2.53,1.053,3.576,2.036,2.455,2.434,2.532,4.242,3.022,4.639,0.532,1.753,8.961,2.834,-0.1781839257478714,Down
24184.9,24600.95,23612.59,23943.32,16847.70433307,7.577,2.529,7.312,2.53,1.053,3.576,2.036,2.455,2.434,2.532,4.242,3.022,4.639,0.532,1.753,8.961,2.834,0.3775770549263272,Down
23943.32,24132.67,22520.0,23186.88,20933.97488913,7.577,2.529,7.312,2.53,1.053,3.576,2.036,2.455,2.434,2.532,4.242,3.022,4.639,0.532,1.753,8.961,2.834,0.4099530298709869,Down
23186.88,23220.56,22716.47,23159.71,5937.43847794,7.577,2.529,7.312,2.53,1.053,3.576,2.036,2.455,2.434,2.532,4.242,3.022,4.639,0.532,1.753,8.961,2.834,0.2049422890799386,Down
23159.71,23689.77,23052.78,23556.83,6063.45918348,7.577,2.529,7.312,2.53,1.053,3.576,2.036,2.455,2.434,2.532,4.242,3.022,4.639,0.532,1.753,8.961,2.834,0.2224456437996455,Up
23556.83,23895.51,23109.06,23489.52,12098.67253518,7.577,2.529,7.312,2.53,1.053,3.576,2.036,2.455,2.434,2.532,4.242,3.022,4.639,0.532,1.753,8.961,2.834,-0.2874746060371399,Down
23490.01,23597.98,23027.24,23145.32,9516.02766667,7.577,2.529,7.312,2.53,1.053,3.576,2.036,2.455,2.434,2.532,4.242,3.022,4.639,0.532,1.753,8.961,2.834,-0.0097350886639426,Down
23144.37,23999.99,23025.17,23631.52,12151.84539817,7.577,2.529,7.312,2.505,1.054,3.691,2.218,2.517,2.519,2.511,4.475,3.015,4.602,0.538,1.803,8.593,2.891,0.4552339062804266,Up
23632.12,23798.62,23196.09,23468.24,9239.93644458,7.577,2.529,7.312,2.505,1.054,3.691,2.218,2.517,2.519,2.511,4.475,3.015,4.602,0.538,1.803,8.593,2.891,-0.1390674876755681,Down
23468.79,23477.28,21988.02,22358.18,21715.09355721,7.577,2.529,7.312,2.505,1.054,3.691,2.218,2.517,2.519,2.511,4.475,3.015,4.602,0.538,1.803,8.593,2.891,0.4794478949039213,Down
22358.18,22409.82,22150.71,22350.95,2266.21497947,7.577,2.529,7.312,2.505,1.054,3.691,2.218,2.517,2.519,2.511,4.475,3.015,4.602,0.538,1.803,8.593,2.891,0.1206247206890221,Down
22349.74,22654.64,22195.13,22432.69,5291.96467583,7.577,2.529,7.312,2.505,1.054,3.691,2.218,2.517,2.519,2.511,4.475,3.015,4.602,0.538,1.803,8.593,2.891,0.1546327507495879,Up
22431.99,22599.99,22264.73,22410.31,10660.04864303,7.577,2.529,7.312,2.505,1.054,3.691,2.218,2.517,2.519,2.511,4.475,3.015,4.602,0.538,1.803,8.593,2.891,-0.0686909388412129,Down
22410.13,22557.03,21932.74,22198.48,10381.24422759,7.577,2.529,7.312,2.505,1.054,3.691,2.218,2.517,2.519,2.511,4.475,3.015,4.602,0.538,1.803,8.593,2.891,0.5058100333719542,Down
22198.09,22281.55,21580.84,21698.37,13343.72575834,7.577,2.529,7.312,2.505,1.054,3.691,2.218,2.517,2.519,2.511,4.475,3.015,4.602,0.538,1.803,8.593,2.891,0.4995922859758138,Down
21699.41,21825.53,20050.0,20367.01,21326.08097071,7.577,2.529,7.312,2.505,1.054,3.691,2.218,2.517,2.519,2.511,4.475,3.015,4.602,0.538,1.803,8.593,2.891,0.156243985146284,Down
20366.97,20369.78,19568.52,20230.08,32126.59207482,7.577,2.529,7.312,2.505,1.054,3.691,2.218,2.517,2.519,2.511,4.475,3.015,4.602,0.538,1.803,8.593,2.891,0.305558071732521,Down
20230.07,20964.5,19900.5,20620.54,18920.85100043,7.577,2.529,7.312,2.505,1.054,3.691,2.218,2.517,2.519,2.511,4.475,3.015,4.602,0.538,1.803,8.593,2.891,0.2171703269607142,Up
20619.34,22276.69,20446.24,22219.08,19165.53317335,7.577,2.529,7.312,2.505,1.054,3.691,2.218,2.517,2.519,2.511,4.475,3.015,4.602,0.538,1.803,8.593,2.891,0.0640944600105285,Up
22216.02,24710.0,21882.63,24220.0,38654.82408388,7.577,2.529,7.312,2.505,1.054,3.691,2.218,2.517,2.519,2.511,4.475,3.015,4.602,0.538,1.803,8.593,2.891,0.1910012029684506,Up
24220.0,26553.9,24052.0,24762.65,44100.36444555,7.577,2.529,7.312,2.505,1.054,3.691,2.218,2.517,2.519,2.511,4.475,3.015,4.602,0.538,1.803,8.593,2.891,0.4985982571099255,Up
24761.61,25300.0,23931.01,24377.16,30128.4276161,7.577,2.529,7.312,2.505,1.054,3.691,2.218,2.517,2.519,2.511,4.475,3.015,4.602,0.538,1.803,8.593,2.891,0.3388375724355379,Down
24377.16,25235.28,24207.54,25051.85,20754.42573365,7.577,2.529,7.312,2.505,1.054,3.691,2.218,2.517,2.519,2.511,4.475,3.015,4.602,0.538,1.803,8.593,2.891,0.4341309905052185,Up
25052.11,27834.54,24946.86,27453.62,40752.19373629,7.577,2.529,7.312,2.505,1.054,3.691,2.218,2.517,2.519,2.511,4.475,3.015,4.602,0.538,1.803,8.593,2.891,0.0564827899138132,Up
27453.75,27780.0,26652.45,26980.35,18096.24372219,7.577,2.529,7.312,2.505,1.054,3.691,2.218,2.517,2.519,2.511,4.475,3.015,4.602,0.538,1.803,8.593,2.891,0.6123118796409704,Down
26980.35,28478.0,26904.0,28054.46,16897.41761964,7.577,2.529,7.312,2.505,1.054,3.691,2.218,2.517,2.519,2.511,4.475,3.015,4.602,0.538,1.803,8.593,2.891,-0.0774565858500344,Up
28058.15,28578.63,27218.36,27823.32,23782.6567676,7.577,2.529,7.312,2.505,1.054,3.691,2.218,2.517,2.519,2.511,4.475,3.015,4.602,0.538,1.803,8.593,2.891,-0.3051599341630935,Down
27822.85,28605.32,27414.77,28207.33,16193.18924882,7.577,2.529,7.312,2.505,1.054,3.691,2.218,2.517,2.519,2.511,4.475,3.015,4.602,0.538,1.803,8.593,2.891,0.20467671967215,Up
28201.22,28937.73,26678.16,27325.15,33974.43697526,7.577,2.529,7.312,2.505,1.054,3.691,2.218,2.517,2.519,2.511,4.475,3.015,4.602,0.538,1.803,8.593,2.891,0.3684672178966658,Down
27324.05,28839.68,27189.19,28352.94,26698.29660165,7.577,2.529,7.312,2.505,1.054,3.691,2.218,2.517,2.519,2.511,4.475,3.015,4.602,0.538,1.803,8.593,2.891,0.3364279596701912,Up
28352.95,28433.34,27027.88,27489.24,22190.91292623,7.577,2.529,7.312,2.505,1.054,3.691,2.218,2.517,2.519,2.511,4.475,3.015,4.602,0.538,1.803,8.593,2.891,-0.0019446896655219,Down
27489.24,27818.67,27184.78,27488.18,9655.9494554,7.577,2.529,7.312,2.505,1.054,3.691,2.218,2.517,2.519,2.511,4.475,3.015,4.602,0.538,1.803,8.593,2.891,0.318482586499807,Down
27489.56,28230.32,27445.04,27992.9,9800.64299441,7.577,2.529,7.312,2.505,1.054,3.691,2.218,2.517,2.519,2.511,4.475,3.015,4.602,0.538,1.803,8.593,2.891,0.3381024385492007,Up
27995.27,28053.26,26525.0,27142.87,17268.16335715,7.577,2.529,7.312,2.505,1.054,3.691,2.218,2.517,2.519,2.511,4.475,3.015,4.602,0.538,1.803,8.593,2.891,-0.146564048230648,Down
27142.85,27519.99,26640.0,27274.15,14103.92919115,7.577,2.529,7.312,2.505,1.054,3.691,2.218,2.517,2.519,2.511,4.475,3.015,4.602,0.538,1.803,8.593,2.891,0.0383873531895299,Up
27274.18,28654.06,27255.42,28359.54,17710.8595857,7.577,2.529,7.312,2.505,1.054,3.691,2.218,2.517,2.519,2.511,4.475,3.015,4.602,0.538,1.803,8.593,2.891,0.44731301556934,Up
28359.54,29190.04,27693.7,28035.48,20972.43924037,7.577,2.529,7.312,2.505,1.054,3.691,2.218,2.517,2.519,2.511,4.475,3.015,4.602,0.538,1.803,8.593,2.891,0.7011175303689895,Down
28034.88,28650.2,27512.97,28474.4,18917.3621471,7.577,2.529,7.312,2.505,1.054,3.691,2.218,2.517,2.519,2.511,4.475,3.015,4.602,0.538,1.803,8.593,2.891,0.1389983266592025,Up
28475.41,28826.45,28223.76,28471.46,6988.04239657,7.577,2.529,0.0,2.52,1.054,3.643,2.285,2.566,2.576,2.528,4.634,3.022,4.747,0.543,1.844,8.248,2.986,0.1139498126048308,Down
28471.03,28544.21,27862.69,28188.34,6707.97702984,7.577,2.529,0.0,2.52,1.054,3.643,2.285,2.566,2.576,2.528,4.634,3.022,4.747,0.543,1.844,8.248,2.986,0.5023463745911916,Down
28188.34,28525.0,27227.61,27811.77,16192.03702141,7.577,2.529,0.0,2.52,1.054,3.643,2.285,2.566,2.576,2.528,4.634,3.022,4.747,0.543,1.844,8.248,2.986,0.0281140666741591,Down
27809.55,28450.0,27670.24,28179.64,13261.95025317,7.577,2.529,0.0,2.52,1.054,3.643,2.285,2.566,2.576,2.528,4.634,3.022,4.747,0.543,1.844,8.248,2.986,0.366589460340706,Up
28178.66,28799.99,27817.32,28175.37,15066.72449529,7.577,2.529,0.0,2.52,1.054,3.643,2.285,2.566,2.576,2.528,4.634,3.022,4.747,0.543,1.844,8.248,2.986,0.4150993463065889,Down
28175.27,28199.11,27716.77,28053.46,10291.80646097,7.577,2.529,0.0,2.52,1.054,3.643,2.285,2.566,2.576,2.528,4.634,3.022,4.747,0.543,1.844,8.248,2.986,0.0310666185436826,Down
28052.74,28120.71,27790.21,27931.94,5847.77200458,7.577,2.529,0.0,2.52,1.054,3.643,2.285,2.566,2.576,2.528,4.634,3.022,4.747,0.543,1.844,8.248,2.986,0.33628798229941,Down
27930.12,28175.89,27881.01,27958.81,3854.33490363,7.577,2.529,0.0,2.52,1.054,3.643,2.285,2.566,2.576,2.528,4.634,3.022,4.747,0.543,1.844,8.248,2.986,0.394644417365392,Up
