open,high,low,close,volume,domestic_series,federal_financing_bank,foreign_series,government_account_series,government_account_series_inflation_securities,special_purpose_vehicle,state_and_local_government_series,total_interest-bearing_debt,total_marketable,total_non-marketable,treasury_bills,treasury_bonds,treasury_floating_rate_notes_(frn),treasury_inflation-protected_securities_(tips),treasury_notes,united_states_savings_inflation_securities,united_states_savings_securities,weighted_sentiment,price_direction
-1.4034261076113492,-1.412521324989698,-1.398642533424059,-1.4023438656147489,0.9293078213888676,0.005288539196585142,1.017021976102669,2.8167827924392936,-3.129045160524792,-2.0370482785128763,-0.9733632258484889,-2.348134557079369,-2.581905013663177,-2.4862401183787037,-3.1091518194387424,-2.5602784365111,-1.334480222811548,-1.5863019790364417,-1.6263343574656464,-1.6929345419213735,2.6277382812892656,-2.806189618316312,-1.134184034539932,Up
-1.3995194020792654,-1.3896714139883843,-1.3919822857977782,-1.3851044307895808,2.885471168597836,0.005288539196585142,1.017021976102669,2.8167827924392936,-3.129045160524792,-2.0370482785128763,-0.9733632258484889,-2.348134557079369,-2.581905013663177,-2.4862401183787037,-3.1091518194387424,-2.5602784365111,-1.334480222811548,-1.5863019790364417,-1.6263343574656464,-1.6929345419213735,2.6277382812892656,-2.806189618316312,0.3115927567512397,Up
-1.3823284244362,-1.378013833228778,-1.3741325474327157,-1.3841284341499382,4.101886133584941,0.005288539196585142,1.017021976102669,2.8167827924392936,-3.129045160524792,-2.0370482785128763,-0.9733632258484889,-2.348134557079369,-2.581905013663177,-2.4862401183787037,-3.1091518194387424,-2.5602784365111,-1.334480222811548,-1.5863019790364417,-1.6263343574656464,-1.6929345419213735,2.6277382812892656,-2.806189618316312,0.13683805789378567,Up
-1.3813345595310391,-1.3940192980545498,-1.3861802466989483,-1.397852254781792,2.832148275351996,0.005288539196585142,1.017021976102669,2.8167827924392936,-3.129045160524792,-2.0370482785128763,-0.9733632258484889,-2.348134557079369,-2.581905013663177,-2.4862401183787037,-3.1091518194387424,-2.5602784365111,-1.334480222811548,-1.5863019790364417,-1.6263343574656464,-1.6929345419213735,2.6277382812892656,-2.806189618316312,-1.5792967044671253,Down
-1.3950319700491696,-1.4040400319010538,-1.4094536506687443,-1.4201205744629983,3.865286049211422,0.005288539196585142,1.017021976102669,2.8167827924392936,-3.129045160524792,-2.0370482785128763,-0.9733632258484889,-2.348134557079369,-2.581905013663177,-2.4862401183787037,-3.1091518194387424,-2.5602784365111,-1.334480222811548,-1.5863019790364417,-1.6263343574656464,-1.6929345419213735,2.6277382812892656,-2.806189618316312,-0.5583978090381022,Down
-1.4172791356424246,-1.4259718445136655,-1.4077019562171147,-1.4155273420862469,0.6841307835701512,0.005288539196585142,1.017021976102669,2.8167827924392936,-3.129045160524792,-2.0370482785128763,-0.9733632258484889,-2.348134557079369,-2.581905013663177,-2.4862401183787037,-3.1091518194387424,-2.5602784365111,-1.334480222811548,-1.5863019790364417,-1.6263343574656464,-1.6929345419213735,2.6277382812892656,-2.806189618316312,-3.002266335269221,Up
-1.4127382964185369,-1.4237027651022478,-1.4052631330026915,-1.416788861492441,-0.13275668113317918,0.005288539196585142,1.017021976102669,2.8167827924392936,-3.129045160524792,-2.0370482785128763,-0.9733632258484889,-2.348134557079369,-2.581905013663177,-2.4862401183787037,-3.1091518194387424,-2.5602784365111,-1.334480222811548,-1.5863019790364417,-1.6263343574656464,-1.6929345419213735,2.6277382812892656,-2.806189618316312,-0.11224383329149674,Down
-1.4139629786210048,-1.4252806238157465,-1.4174497565303703,-1.4260428692659881,1.6158149521156957,0.005288539196585142,1.017021976102669,2.8167827924392936,-3.129045160524792,-2.0370482785128763,-0.9733632258484889,-2.348134557079369,-2.581905013663177,-2.4862401183787037,-3.1091518194387424,-2.5602784365111,-1.334480222811548,-1.5863019790364417,-1.6263343574656464,-1.6929345419213735,2.6277382812892656,-2.806189618316312,-0.6086414857221408,Down
-1.4232432458870756,-1.418080433421057,-1.41355300904414,-1.411984403671187,2.443886925120308,0.005288539196585142,1.017021976102669,2.8167827924392936,-3.129045160524792,-2.0370482785128763,-0.9733632258484889,-2.348134557079369,-2.581905013663177,-2.4862401183787037,-3.1091518194387424,-2.5602784365111,-1.334480222811548,-1.5863019790364417,-1.6263343574656464,-1.6929345419213735,2.6277382812892656,-2.806189618316312,0.2476810553106201,Up
-1.4092410460388574,-1.4221584842869848,-1.4033269346442871,-1.414166964259806,0.495447264993382,0.005288539196585142,1.017021976102669,2.8167827924392936,-3.129045160524792,-2.0370482785128763,-0.9733632258484889,-2.348134557079369,-2.581905013663177,-2.4862401183787037,-3.1091518194387424,-2.5602784365111,-1.334480222811548,-1.5863019790364417,-1.6263343574656464,-1.6929345419213735,2.6277382812892656,-2.806189618316312,-1.039069807337807,Down
-1.4114199981579854,-1.423889712319453,-1.4084761858089951,-1.4145062144286658,0.9969024121514468,0.005288539196585142,1.017021976102669,2.8167827924392936,-3.129045160524792,-2.0370482785128763,-0.9733632258484889,-2.348134557079369,-2.581905013663177,-2.4862401183787037,-3.1091518194387424,-2.5602784365111,-1.334480222811548,-1.5863019790364417,-1.6263343574656464,-1.6929345419213735,2.6277382812892656,-2.806189618316312,-0.9632396360549071,Down
-1.4117238666743872,-1.4216369681017715,-1.403520804231609,-1.4156820770048943,1.073250501215802,0.005288539196585142,1.017021976102669,2.8167827924392936,-3.129045160524792,-2.0370482785128763,-0.9733632258484889,-2.348134557079369,-2.581905013663177,-2.4862401183787037,-3.1091518194387424,-2.5602784365111,-1.334480222811548,-1.5863019790364417,-1.6263343574656464,-1.6929345419213735,2.6277382812892656,-2.806189618316312,-0.8037557432410085,Down
-1.4128718144030161,-1.4240470141850623,-1.401762865992948,-1.4138427577635926,-0.30676861534941385,0.005288539196585142,1.017021976102669,2.8167827924392936,-3.129045160524792,-2.0370482785128763,-0.9733632258484889,-2.348134557079369,-2.581905013663177,-2.4862401183787037,-3.1091518194387424,-2.5602784365111,-1.334480222811548,-1.5863019790364417,-1.6263343574656464,-1.6929345419213735,2.6277382812892656,-2.806189618316312,-1.691560541289924,Up
-1.4110498310561865,-1.4243416526794928,-1.4034795952372023,-1.414091438882847,-0.5768307170996856,0.005288539196585142,1.017021976102669,2.8167827924392936,-3.129045160524792,-2.0370482785128763,-0.9733632258484889,-2.348134557079369,-2.581905013663177,-2.4862401183787037,-3.1091518194387424,-2.5602784365111,-1.334480222811548,-1.5863019790364417,-1.6263343574656464,-1.6929345419213735,2.6277382812892656,-2.806189618316312,-0.40821713733208154,Down
-1.4112969160619477,-1.4217422393502948,-1.4013854290669063,-1.4113608587906856,-0.4186148444949691,0.005288539196585142,1.017021976102669,2.8167827924392936,-3.129045160524792,-2.0370482785128763,-0.9733632258484889,-2.348134557079369,-2.581905013663177,-2.4862401183787037,-3.1091518194387424,-2.5602784365111,-1.334480222811548,-1.5863019790364417,-1.6263343574656464,-1.6929345419213735,2.6277382812892656,-2.806189618316312,-2.2579107783359738,Up
-1.408612130291274,-1.4209197320953095,-1.407691653968513,-1.418091520738117,0.5772630686186212,0.005288539196585142,1.017021976102669,2.8167827924392936,-3.129045160524792,-2.0370482785128763,-0.9733632258484889,-2.348134557079369,-2.581905013663177,-2.4862401183787037,-3.1091518194387424,-2.5602784365111,-1.334480222811548,-1.5863019790364417,-1.6263343574656464,-1.6929345419213735,2.6277382812892656,-2.806189618316312,-1.8904211729150964,Down
-1.4153141192363594,-1.4266567126362426,-1.4116243032301734,-1.4229751881010595,1.226880105665156,0.005288539196585142,1.017021976102669,2.8167827924392936,-3.129045160524792,-2.0370482785128763,-0.9733632258484889,-2.348134557079369,-2.581905013663177,-2.4862401183787037,-3.1091518194387424,-2.5602784365111,-1.334480222811548,-1.5863019790364417,-1.6263343574656464,-1.6929345419213735,2.6277382812892656,-2.806189618316312,0.20691514363367963,Down
-1.4201836889461728,-1.430363591600049,-1.4110155339946222,-1.4202771514640105,0.8660249955843266,0.005288539196585142,1.017021976102669,2.8167827924392936,-3.129045160524792,-2.0370482785128763,-0.9733632258484889,-2.348134557079369,-2.581905013663177,-2.4862401183787037,-3.1091518194387424,-2.5602784365111,-1.334480222811548,-1.5863019790364417,-1.6263343574656464,-1.6929345419213735,2.6277382812892656,-2.806189618316312,-2.313934659760277,Up
-1.417491843603906,-1.4305093983293258,-1.4158026455115151,-1.4211195971322015,1.5799402411626098,0.005288539196585142,1.017021976102669,2.8167827924392936,-3.129045160524792,-2.0370482785128763,-0.9733632258484889,-2.348134557079369,-2.581905013663177,-2.4862401183787037,-3.1091518194387424,-2.5602784365111,-1.334480222811548,-1.5863019790364417,-1.6263343574656464,-1.6929345419213735,2.6277382812892656,-2.806189618316312,0.02334971142438233,Down
-1.418332239561389,-1.4309803964153913,-1.4115465680816337,-1.4232610178813387,0.3481960842367685,0.005288539196585142,1.017021976102669,2.8167827924392936,-3.129045160524792,-2.0370482785128763,-0.9733632258484889,-2.348134557079369,-2.581905013663177,-2.4862401183787037,-3.1091518194387424,-2.5602784365111,-1.334480222811548,-1.5863019790364417,-1.6263343574656464,-1.6929345419213735,2.6277382812892656,-2.806189618316312,-2.038446376055014,Down
-1.420424021318236,-1.431386356230099,-1.4106877351754794,-1.4207671453730604,-0.17759391469898458,0.005288539196585142,1.017021976102669,2.8167827924392936,-1.5080061053625577,-1.190882830094927,-0.8247743012894506,-2.1492573310448138,-2.1407402194209877,-2.2500800161779746,-1.5462680780535067,-1.746271266822284,-1.3147880414011368,-0.9601184613205549,-1.5479946225299261,-1.6559713569245957,2.348454030351432,-2.3696692679196634,-2.0700875942761385,Up
-1.4179663695901252,-1.4262743481013762,-1.4090481167010616,-1.4190672103640323,0.14278232653317668,0.005288539196585142,1.017021976102669,2.8167827924392936,-1.5080061053625577,-1.190882830094927,-0.8247743012894506,-2.1492573310448138,-2.1407402194209877,-2.2500800161779746,-1.5462680780535067,-1.746271266822284,-1.3147880414011368,-0.9601184613205549,-1.5479946225299261,-1.6559713569245957,2.348454030351432,-2.3696692679196634,1.1834542756260573,Up
-1.416279438917252,-1.4268094769480366,-1.4072536523082677,-1.4189898429047083,0.5916949058236671,0.005288539196585142,1.017021976102669,2.8167827924392936,-1.5080061053625577,-1.190882830094927,-0.8247743012894506,-2.1492573310448138,-2.1407402194209877,-2.2500800161779746,-1.5462680780535067,-1.746271266822284,-1.3147880414011368,-0.9601184613205549,-1.5479946225299261,-1.6559713569245957,2.348454030351432,-2.3696692679196634,-0.593600030633283,Up
-1.416215288897123,-1.4202844745611172,-1.4058216397526409,-1.413618637742536,1.5124051536200247,0.005288539196585142,1.017021976102669,2.8167827924392936,-1.5080061053625577,-1.190882830094927,-0.8247743012894506,-2.1492573310448138,-2.1407402194209877,-2.2500800161779746,-1.5462680780535067,-1.746271266822284,-1.3147880414011368,-0.9601184613205549,-1.5479946225299261,-1.6559713569245957,2.348454030351432,-2.3696692679196634,0.3560379796279171,Up
-1.4108300635231121,-1.4237895836319208,-1.4025686267093367,-1.4141936744540962,0.29321059489500445,0.005288539196585142,1.017021976102669,2.8167827924392936,-1.5080061053625577,-1.190882830094927,-0.8247743012894506,-2.1492573310448138,-2.1407402194209877,-2.2500800161779746,-1.5462680780535067,-1.746271266822284,-1.3147880414011368,-0.9601184613205549,-1.5479946225299261,-1.6559713569245957,2.348454030351432,-2.3696692679196634,-0.09783991547532311,Down
-1.411409255331648,-1.4191013830295807,-1.4050427273204866,-1.4104367474709865,1.3254656970550605,0.005288539196585142,1.017021976102669,2.8167827924392936,-1.5080061053625577,-1.190882830094927,-0.8247743012894506,-2.1492573310448138,-2.1407402194209877,-2.2500800161779746,-1.5462680780535067,-1.746271266822284,-1.3147880414011368,-0.9601184613205549,-1.5479946225299261,-1.6559713569245957,2.348454030351432,-2.3696692679196634,-0.7858439435515564,Up
-1.4076501869272302,-1.4205942382349328,-1.397776207973467,-1.4106114382819197,-0.7302868549021183,0.005288539196585142,1.017021976102669,2.8167827924392936,-1.5080061053625577,-1.190882830094927,-0.8247743012894506,-2.1492573310448138,-2.1407402194209877,-2.2500800161779746,-1.5462680780535067,-1.746271266822284,-1.3147880414011368,-0.9601184613205549,-1.5479946225299261,-1.6559713569245957,2.348454030351432,-2.3696692679196634,-1.5422953225078342,Down
-1.4078229929623154,-1.414853930154535,-1.3975629826463483,-1.4049989203299516,-0.3408194221498269,0.005288539196585142,1.017021976102669,2.8167827924392936,-1.5080061053625577,-1.190882830094927,-0.8247743012894506,-2.1492573310448138,-2.1407402194209877,-2.2500800161779746,-1.5462680780535067,-1.746271266822284,-1.3147880414011368,-0.9601184613205549,-1.5479946225299261,-1.6559713569245957,2.348454030351432,-2.3696692679196634,-2.0038336284856455,Up
-1.4022121682352184,-1.4079347655928287,-1.3915514644926188,-1.4033778878488845,2.324440294219602,0.005288539196585142,1.017021976102669,2.8167827924392936,-1.5080061053625577,-1.190882830094927,-0.8247743012894506,-2.1492573310448138,-2.1407402194209877,-2.2500800161779746,-1.5462680780535067,-1.746271266822284,-1.3147880414011368,-0.9601184613205549,-1.5479946225299261,-1.6559713569245957,2.348454030351432,-2.3696692679196634,-0.28421544030223217,Up
-1.4005924569614279,-1.4049666003902115,-1.390236210754477,-1.3952260593569719,1.3992731584210645,0.005288539196585142,1.017021976102669,2.8167827924392936,-1.5080061053625577,-1.190882830094927,-0.8247743012894506,-2.1492573310448138,-2.1407402194209877,-2.2500800161779746,-1.5462680780535067,-1.746271266822284,-1.3147880414011368,-0.9601184613205549,-1.5479946225299261,-1.6559713569245957,2.348454030351432,-2.3696692679196634,-0.9662664856966253,Up
-1.3924414142123698,-1.3897316122023387,-1.3849296161565803,-1.3798517329262132,1.6595695548877714,0.005288539196585142,1.017021976102669,2.8167827924392936,-1.5080061053625577,-1.190882830094927,-0.8247743012894506,-2.1492573310448138,-2.1407402194209877,-2.2500800161779746,-1.5462680780535067,-1.746271266822284,-1.3147880414011368,-0.9601184613205549,-1.5479946225299261,-1.6559713569245957,2.348454030351432,-2.3696692679196634,-0.8351144261736623,Up
-1.3770745684814014,-1.3559162486501009,-1.366518249148053,-1.352113656676315,5.502616277150898,0.005288539196585142,1.017021976102669,2.8167827924392936,-1.5080061053625577,-1.190882830094927,-0.8247743012894506,-2.1492573310448138,-2.1407402194209877,-2.2500800161779746,-1.5462680780535067,-1.746271266822284,-1.3147880414011368,-0.9601184613205549,-1.5479946225299261,-1.6559713569245957,2.348454030351432,-2.3696692679196634,0.2036403157297661,Up
-1.349339046381296,-1.3291703939426613,-1.3412318482393681,-1.3187372733213405,4.739398564658832,0.005288539196585142,1.017021976102669,2.8167827924392936,-1.5080061053625577,-1.190882830094927,-0.8247743012894506,-2.1492573310448138,-2.1407402194209877,-2.2500800161779746,-1.5462680780535067,-1.746271266822284,-1.3147880414011368,-0.9601184613205549,-1.5479946225299261,-1.6559713569245957,2.348454030351432,-2.3696692679196634,0.7600155791937449,Up
-1.3159963828088383,-1.2891800246544851,-1.304441894104228,-1.2873561721812252,5.0928489238523555,0.005288539196585142,1.017021976102669,2.8167827924392936,-1.5080061053625577,-1.190882830094927,-0.8247743012894506,-2.1492573310448138,-2.1407402194209877,-2.2500800161779746,-1.5462680780535067,-1.746271266822284,-1.3147880414011368,-0.9601184613205549,-1.5479946225299261,-1.6559713569245957,2.348454030351432,-2.3696692679196634,-1.4616661512366462,Up
-1.2846233397108764,-1.2971866896140116,-1.2836216740590276,-1.289730002322061,1.4887619170618573,0.005288539196585142,1.017021976102669,2.8167827924392936,-1.5080061053625577,-1.190882830094927,-0.8247743012894506,-2.1492573310448138,-2.1407402194209877,-2.2500800161779746,-1.5462680780535067,-1.746271266822284,-1.3147880414011368,-0.9601184613205549,-1.5479946225299261,-1.6559713569245957,2.348454030351432,-2.3696692679196634,1.1482523437690328,Down
-1.2869723354240312,-1.284834863120609,-1.2820204548748524,-1.2802801197903848,3.199598739554515,0.005288539196585142,1.017021976102669,2.8167827924392936,-1.5080061053625577,-1.190882830094927,-0.8247743012894506,-2.1492573310448138,-2.1407402194209877,-2.2500800161779746,-1.5462680780535067,-1.746271266822284,-1.3147880414011368,-0.9601184613205549,-1.5479946225299261,-1.6559713569245957,2.348454030351432,-2.3696692679196634,1.7203639463717235,Up
-1.277402318784745,-1.2809210717028083,-1.2747377016815515,-1.2818511090338736,2.2584450491664096,0.005288539196585142,1.017021976102669,2.8167827924392936,-1.5080061053625577,-1.190882830094927,-0.8247743012894506,-2.1492573310448138,-2.1407402194209877,-2.2500800161779746,-1.5462680780535067,-1.746271266822284,-1.3147880414011368,-0.9601184613205549,-1.5479946225299261,-1.6559713569245957,2.348454030351432,-2.3696692679196634,0.33080267745766967,Down
-1.2791349832040264,-1.2792509493950577,-1.2895579545790303,-1.296036371298122,2.473797565858913,0.005288539196585142,1.017021976102669,2.8167827924392936,-1.5080061053625577,-1.190882830094927,-0.8247743012894506,-2.1492573310448138,-2.1407402194209877,-2.2500800161779746,-1.5462680780535067,-1.746271266822284,-1.3147880414011368,-0.9601184613205549,-1.5479946225299261,-1.6559713569245957,2.348454030351432,-2.3696692679196634,0.06206637398928998,Down
-1.2932842063041197,-1.2929607144936932,-1.2806134174673502,-1.283450957567745,1.2369845322456443,0.005288539196585142,1.017021976102669,2.8167827924392936,-1.5080061053625577,-1.190882830094927,-0.8247743012894506,-2.1492573310448138,-2.1407402194209877,-2.2500800161779746,-1.5462680780535067,-1.746271266822284,-1.3147880414011368,-0.9601184613205549,-1.5479946225299261,-1.6559713569245957,2.348454030351432,-2.3696692679196634,-0.8688153040456383,Up
-1.2806991387187572,-1.245838823125238,-1.2740849137474297,-1.234771167953059,2.2755196900933106,0.005288539196585142,1.017021976102669,2.8167827924392936,-1.5080061053625577,-1.190882830094927,-0.8247743012894506,-2.1492573310448138,-2.1407402194209877,-2.2500800161779746,-1.5462680780535067,-1.746271266822284,-1.3147880414011368,-0.9601184613205549,-1.5479946225299261,-1.6559713569245957,2.348454030351432,-2.3696692679196634,0.8503497413632624,Up
-1.231986866974273,-1.2270572828750452,-1.2251707739549234,-1.2311005118273697,2.258569713286654,0.005288539196585142,1.017021976102669,2.8167827924392936,-1.5080061053625577,-1.190882830094927,-0.8247743012894506,-2.1492573310448138,-2.1407402194209877,-2.2500800161779746,-1.5462680780535067,-1.746271266822284,-1.3147880414011368,-0.9601184613205549,-1.5479946225299261,-1.6559713569245957,2.348454030351432,-2.3696692679196634,0.5391777643736062,Up
-1.2283573263616954,-1.2359139829160384,-1.229363476946437,-1.2333877640970574,1.4709231319902252,0.005288539196585142,1.017021976102669,2.8167827924392936,-1.5080061053625577,-1.190882830094927,-0.8247743012894506,-2.1492573310448138,-2.1407402194209877,-2.2500800161779746,-1.5462680780535067,-1.746271266822284,-1.3147880414011368,-0.9601184613205549,-1.5479946225299261,-1.6559713569245957,2.348454030351432,-2.3696692679196634,0.9412884295477058,Down
-1.2306449344957793,-1.2329576153533421,-1.2230616226957525,-1.2270810881072687,2.2278994643569385,0.005288539196585142,1.017021976102669,2.8167827924392936,-1.5080061053625577,-1.190882830094927,-0.8247743012894506,-2.1492573310448138,-2.1407402194209877,-2.2500800161779746,-1.5462680780535067,-1.746271266822284,-1.3147880414011368,-0.9601184613205549,-1.5479946225299261,-1.6559713569245957,2.348454030351432,-2.3696692679196634,-0.26710696887382995,Up
-1.2243263109819928,-1.2334110682313202,-1.224305385072386,-1.2358039621322845,2.981202586984086,0.005288539196585142,1.017021976102669,2.8167827924392936,-1.5080061053625577,-1.190882830094927,-0.8247743012894506,-2.1492573310448138,-2.1407402194209877,-2.2500800161779746,-1.5462680780535067,-1.746271266822284,-1.3147880414011368,-0.9601184613205549,-1.5479946225299261,-1.6559713569245957,2.348454030351432,-2.3696692679196634,0.43828996642244983,Down
-1.2330580802290632,-1.2134730567653098,-1.2284865370578917,-1.2227193440810336,2.9055115121502073,0.005288539196585142,1.017021976102669,2.8167827924392936,-1.5080061053625577,-1.190882830094927,-0.8247743012894506,-2.1492573310448138,-2.1407402194209877,-2.2500800161779746,-1.5462680780535067,-1.746271266822284,-1.3147880414011368,-0.9601184613205549,-1.5479946225299261,-1.6559713569245957,2.348454030351432,-2.3696692679196634,-1.6661014286180724,Up
-1.2199773079427019,-1.229725969525829,-1.212022607224425,-1.2243124383129005,1.984851367961909,0.005288539196585142,1.017021976102669,2.8167827924392936,-1.5080061053625577,-1.190882830094927,-0.8247743012894506,-2.1492573310448138,-2.1407402194209877,-2.2500800161779746,-1.5462680780535067,-1.746271266822284,-1.3147880414011368,-0.9601184613205549,-1.5479946225299261,-1.6559713569245957,2.348454030351432,-2.3696692679196634,0.038762964750531544,Down
-1.2215423842711193,-1.2229341589745486,-1.2217894510881264,-1.2220426858256788,1.6522705321511169,0.005288539196585142,1.017021976102669,2.8167827924392936,-1.5080061053625577,-1.190882830094927,-0.8247743012894506,-2.1492573310448138,-2.1407402194209877,-2.2500800161779746,-1.5462680780535067,-1.746271266822284,-1.3147880414011368,-0.9601184613205549,-1.5479946225299261,-1.6559713569245957,2.348454030351432,-2.3696692679196634,-1.323639202300688,Up
-1.2193014306971293,-1.2324602994551457,-1.21107386378502,-1.223745076944527,-0.5323900199861177,0.005288539196585142,1.017021976102669,2.8167827924392936,-1.5080061053625577,-1.190882830094927,-0.8247743012894506,-2.1492573310448138,-2.1407402194209877,-2.2500800161779746,-1.5462680780535067,-1.746271266822284,-1.3147880414011368,-0.9601184613205549,-1.5479946225299261,-1.6559713569245957,2.348454030351432,-2.3696692679196634,-0.004087996503716374,Down
-1.2209840642394678,-1.209197471056607,-1.2082407454195705,-1.2017367978904916,0.9617813187242327,0.005288539196585142,1.017021976102669,2.8167827924392936,-1.5080061053625577,-1.190882830094927,-0.8247743012894506,-2.1492573310448138,-2.1407402194209877,-2.2500800161779746,-1.5462680780535067,-1.746271266822284,-1.3147880414011368,-0.9601184613205549,-1.5479946225299261,-1.6559713569245957,2.348454030351432,-2.3696692679196634,-0.3346054469625541,Up
-1.199044757355254,-1.2141285820398786,-1.2230619348851037,-1.229667985774972,2.441893144641871,0.005288539196585142,1.017021976102669,2.8167827924392936,-1.5080061053625577,-1.190882830094927,-0.8247743012894506,-2.1492573310448138,-2.1407402194209877,-2.2500800161779746,-1.5462680780535067,-1.746271266822284,-1.3147880414011368,-0.9601184613205549,-1.5479946225299261,-1.6559713569245957,2.348454030351432,-2.3696692679196634,1.8543706599361471,Down
-1.2269242333282808,-1.2289439977515966,-1.2162037592099308,-1.2206777027933255,1.1577714260955787,0.005288539196585142,1.017021976102669,2.8167827924392936,-1.5080061053625577,-1.190882830094927,-0.8247743012894506,-2.1492573310448138,-2.1407402194209877,-2.2500800161779746,-1.5462680780535067,-1.746271266822284,-1.3147880414011368,-0.9601184613205549,-1.5479946225299261,-1.6559713569245957,2.348454030351432,-2.3696692679196634,-0.2678701526062601,Up
